usr_login,usr_mdp,nom,prenom,est_etudiant,est_retraite
eugène.leroy,leroy146,Leroy,Eugène,TRUE,FALSE
madeleine.lévêque,lévêque299,Lévêque,Madeleine,TRUE,TRUE
marcelle.ramos,ramos716,Ramos,Marcelle,FALSE,TRUE
henri.perrier,perrier510,Perrier,Henri,TRUE,TRUE
pénélope.leroux,leroux271,Leroux,Pénélope,TRUE,TRUE
claudine.nguyen,nguyen290,Nguyen,Claudine,TRUE,FALSE
adèle.pons,pons361,Pons,Adèle,FALSE,FALSE
jacques.sauvage,sauvage885,Sauvage,Jacques,FALSE,TRUE
marc.martineau,martineau180,Martineau,Marc,FALSE,FALSE
jeannine.durand,durand782,Durand,Jeannine,FALSE,TRUE
marine.rousseau,rousseau324,Rousseau,Marine,TRUE,FALSE
andrée.lelièvre,lelièvre634,Lelièvre,Andrée,FALSE,FALSE
henriette.vaillant,vaillant117,Vaillant,Henriette,FALSE,FALSE
simone.blot,blot738,Blot,Simone,FALSE,FALSE
catherine.voisin,voisin761,Voisin,Catherine,TRUE,TRUE
robert.olivier,olivier143,Olivier,Robert,FALSE,TRUE
alain.delaunay,delaunay801,Delaunay,Alain,FALSE,FALSE
marcelle.da costa,da costa358,Da Costa,Marcelle,FALSE,FALSE
charlotte.hardy,hardy709,Hardy,Charlotte,FALSE,TRUE
frédérique.bailly,bailly993,Bailly,Frédérique,TRUE,FALSE
robert.dupuis,dupuis977,Dupuis,Robert,TRUE,FALSE
françoise.bertin,bertin594,Bertin,Françoise,FALSE,TRUE
paul.gautier,gautier787,Gautier,Paul,FALSE,TRUE
sabine.perrier,perrier716,Perrier,Sabine,FALSE,FALSE
andré.pottier,pottier965,Pottier,André,FALSE,TRUE
élodie.prévost,prévost669,Prévost,Élodie,FALSE,TRUE
madeleine.perrier,perrier797,Perrier,Madeleine,TRUE,TRUE
laure.lecomte,lecomte783,Lecomte,Laure,FALSE,FALSE
marthe.techer,techer987,Techer,Marthe,TRUE,TRUE
mathilde.de sousa,de sousa670,De Sousa,Mathilde,FALSE,TRUE
bernard.hamel,hamel563,Hamel,Bernard,TRUE,FALSE
océane.chauveau,chauveau746,Chauveau,Océane,TRUE,FALSE
laurent.robert,robert462,Robert,Laurent,TRUE,TRUE
thibaut.gosselin,gosselin976,Gosselin,Thibaut,FALSE,FALSE
marianne.bouvet,bouvet982,Bouvet,Marianne,FALSE,FALSE
astrid.besnard,besnard310,Besnard,Astrid,TRUE,TRUE
madeleine.techer,techer649,Techer,Madeleine,FALSE,TRUE
virginie.noël,noël896,Noël,Virginie,TRUE,FALSE
camille.georges,georges355,Georges,Camille,FALSE,FALSE
victor.marion,marion521,Marion,Victor,TRUE,TRUE
franck.seguin,seguin181,Seguin,Franck,FALSE,FALSE
colette.salmon,salmon518,Salmon,Colette,TRUE,TRUE
arthur.toussaint,toussaint171,Toussaint,Arthur,TRUE,FALSE
émilie.gonzalez,gonzalez922,Gonzalez,Émilie,FALSE,TRUE
isabelle.lemaire,lemaire871,Lemaire,Isabelle,TRUE,TRUE
marc.barthelemy,barthelemy400,Barthelemy,Marc,FALSE,FALSE
henriette.noël,noël861,Noël,Henriette,TRUE,FALSE
émilie.seguin,seguin981,Seguin,Émilie,FALSE,FALSE
renée.salmon,salmon772,Salmon,Renée,FALSE,FALSE
arthur.mary,mary270,Mary,Arthur,FALSE,TRUE
thérèse.labbé,labbé159,Labbé,Thérèse,TRUE,TRUE
frédéric.garcia,garcia900,Garcia,Frédéric,TRUE,TRUE
olivier.garcia,garcia667,Garcia,Olivier,FALSE,FALSE
timothée.gaillard,gaillard472,Gaillard,Timothée,TRUE,FALSE
chantal.perret,perret322,Perret,Chantal,FALSE,FALSE
michelle.pires,pires887,Pires,Michelle,TRUE,FALSE
claire.seguin,seguin179,Seguin,Claire,TRUE,FALSE
augustin.teixeira,teixeira350,Teixeira,Augustin,TRUE,FALSE
arthur.le roux,le roux550,Le Roux,Arthur,FALSE,TRUE
diane.grégoire,grégoire310,Grégoire,Diane,TRUE,FALSE
antoinette.navarro,navarro192,Navarro,Antoinette,TRUE,FALSE
amélie.imbert,imbert507,Imbert,Amélie,FALSE,TRUE
marcel.lebrun,lebrun522,Lebrun,Marcel,TRUE,FALSE
simone.nguyen,nguyen588,Nguyen,Simone,TRUE,TRUE
dominique.hebert,hebert502,Hebert,Dominique,FALSE,FALSE
roger.guillaume,guillaume179,Guillaume,Roger,FALSE,FALSE
adélaïde.chevalier,chevalier841,Chevalier,Adélaïde,TRUE,FALSE
gabrielle.auger,auger376,Auger,Gabrielle,TRUE,TRUE
valentine.barbier,barbier771,Barbier,Valentine,FALSE,FALSE
léon.collin,collin227,Collin,Léon,FALSE,TRUE
grégoire.gaudin,gaudin654,Gaudin,Grégoire,TRUE,TRUE
agnès.lopes,lopes968,Lopes,Agnès,TRUE,TRUE
zacharie.pruvost,pruvost610,Pruvost,Zacharie,FALSE,TRUE
élise.collet,collet886,Collet,Élise,TRUE,TRUE
franck.guillaume,guillaume453,Guillaume,Franck,FALSE,TRUE
chantal.de sousa,de sousa643,De Sousa,Chantal,TRUE,TRUE
marcelle.leduc,leduc265,Leduc,Marcelle,TRUE,TRUE
alphonse.chevalier,chevalier793,Chevalier,Alphonse,TRUE,FALSE
laurence.muller,muller407,Muller,Laurence,TRUE,TRUE
emmanuelle.ferrand,ferrand438,Ferrand,Emmanuelle,FALSE,FALSE
aimé.dupont,dupont787,Dupont,Aimé,TRUE,TRUE
isaac.cordier,cordier335,Cordier,Isaac,TRUE,TRUE
jeanne.tessier,tessier971,Tessier,Jeanne,FALSE,TRUE
victoire.bonneau,bonneau510,Bonneau,Victoire,TRUE,FALSE
pénélope.ferreira,ferreira504,Ferreira,Pénélope,TRUE,TRUE
luc.imbert,imbert342,Imbert,Luc,FALSE,FALSE
christiane.legros,legros194,Legros,Christiane,FALSE,FALSE
lucy.aubert,aubert429,Aubert,Lucy,FALSE,TRUE
christelle.faivre,faivre517,Faivre,Christelle,TRUE,TRUE
cécile.valette,valette491,Valette,Cécile,TRUE,FALSE
émilie.lucas,lucas157,Lucas,Émilie,TRUE,FALSE
christiane.le goff,le goff617,Le Goff,Christiane,TRUE,FALSE
pénélope.maillard,maillard966,Maillard,Pénélope,TRUE,TRUE
michèle.aubert,aubert152,Aubert,Michèle,FALSE,TRUE
maryse.duhamel,duhamel835,Duhamel,Maryse,TRUE,FALSE
anne.ramos,ramos124,Ramos,Anne,TRUE,FALSE
pénélope.petitjean,petitjean381,Petitjean,Pénélope,TRUE,TRUE
célina.delattre,delattre948,Delattre,Célina,TRUE,TRUE
bernadette.pierre,pierre231,Pierre,Bernadette,TRUE,TRUE
émilie.sanchez,sanchez162,Sanchez,Émilie,TRUE,FALSE
bernard.imbert,imbert161,Imbert,Bernard,TRUE,TRUE
auguste.thibault,thibault397,Thibault,Auguste,FALSE,TRUE
constance.delahaye,delahaye424,Delahaye,Constance,FALSE,FALSE
maryse.rodrigues,rodrigues387,Rodrigues,Maryse,FALSE,TRUE
capucine.carpentier,carpentier445,Carpentier,Capucine,FALSE,TRUE
thibault.lemonnier,lemonnier497,Lemonnier,Thibault,TRUE,FALSE
bernadette.leduc,leduc897,Leduc,Bernadette,TRUE,FALSE
audrey.arnaud,arnaud600,Arnaud,Audrey,FALSE,TRUE
noël.mathieu,mathieu814,Mathieu,Noël,TRUE,FALSE
pierre.guillou,guillou509,Guillou,Pierre,TRUE,TRUE
paul.chevalier,chevalier365,Chevalier,Paul,TRUE,FALSE
roland.olivier,olivier188,Olivier,Roland,FALSE,TRUE
paulette.gonzalez,gonzalez718,Gonzalez,Paulette,TRUE,TRUE
isaac.pascal,pascal451,Pascal,Isaac,FALSE,TRUE
martin.pelletier,pelletier747,Pelletier,Martin,TRUE,TRUE
olivie.le goff,le goff905,Le Goff,Olivie,FALSE,TRUE
richard.mendès,mendès736,Mendès,Richard,TRUE,FALSE
georges.carlier,carlier336,Carlier,Georges,FALSE,FALSE
susanne.gaillard,gaillard477,Gaillard,Susanne,FALSE,TRUE
william.alexandre,alexandre455,Alexandre,William,TRUE,TRUE
paul.deschamps,deschamps418,Deschamps,Paul,FALSE,FALSE
alex.besnard,besnard731,Besnard,Alex,FALSE,TRUE
victor.masse,masse153,Masse,Victor,FALSE,TRUE
renée.legrand,legrand155,Legrand,Renée,TRUE,TRUE
agathe.traore,traore253,Traore,Agathe,FALSE,FALSE
susan.delahaye,delahaye446,Delahaye,Susan,FALSE,TRUE
jules.le goff,le goff874,Le Goff,Jules,TRUE,TRUE
julie.pichon,pichon783,Pichon,Julie,TRUE,TRUE
claire.jourdan,jourdan354,Jourdan,Claire,TRUE,TRUE
odette.turpin,turpin911,Turpin,Odette,FALSE,TRUE
michelle.evrard,evrard282,Evrard,Michelle,FALSE,TRUE
catherine.paris,paris438,Paris,Catherine,FALSE,TRUE
roger.breton,breton509,Breton,Roger,FALSE,FALSE
anastasie.marie,marie327,Marie,Anastasie,TRUE,FALSE
anastasie.dijoux,dijoux251,Dijoux,Anastasie,TRUE,TRUE
jean.lemaire,lemaire581,Lemaire,Jean,FALSE,TRUE
aurore.royer,royer968,Royer,Aurore,TRUE,TRUE
eugène.vasseur,vasseur590,Vasseur,Eugène,FALSE,FALSE
alex.gomes,gomes865,Gomes,Alex,FALSE,FALSE
roland.pons,pons297,Pons,Roland,FALSE,TRUE
martine.fouquet,fouquet346,Fouquet,Martine,FALSE,TRUE
laure.picard,picard893,Picard,Laure,FALSE,TRUE
thierry.antoine,antoine409,Antoine,Thierry,TRUE,FALSE
juliette.georges,georges140,Georges,Juliette,FALSE,FALSE
émile.baron,baron369,Baron,Émile,TRUE,FALSE
charlotte.moreau,moreau577,Moreau,Charlotte,FALSE,FALSE
michèle.gaillard,gaillard760,Gaillard,Michèle,FALSE,TRUE
aurélie.gilbert,gilbert673,Gilbert,Aurélie,FALSE,TRUE
margaux.pascal,pascal477,Pascal,Margaux,TRUE,FALSE
maggie.martel,martel559,Martel,Maggie,FALSE,FALSE
théodore.bouvier,bouvier908,Bouvier,Théodore,FALSE,FALSE
susanne.costa,costa224,Costa,Susanne,FALSE,FALSE
noémi.georges,georges749,Georges,Noémi,FALSE,FALSE
laurence.de oliveira,de oliveira417,De Oliveira,Laurence,FALSE,TRUE
élise.mahe,mahe523,Mahe,Élise,FALSE,TRUE
michelle.pichon,pichon191,Pichon,Michelle,TRUE,TRUE
virginie.vidal,vidal548,Vidal,Virginie,FALSE,TRUE
margot.camus,camus112,Camus,Margot,FALSE,TRUE
alexandrie.grondin,grondin839,Grondin,Alexandrie,FALSE,TRUE
denise.chauveau,chauveau927,Chauveau,Denise,FALSE,TRUE
antoinette.colas,colas222,Colas,Antoinette,TRUE,TRUE
benjamin.hoareau,hoareau749,Hoareau,Benjamin,FALSE,FALSE
pierre.leduc,leduc752,Leduc,Pierre,FALSE,TRUE
françois.meyer,meyer456,Meyer,François,FALSE,TRUE
augustin.étienne,étienne717,Étienne,Augustin,FALSE,FALSE
andré.legrand,legrand556,Legrand,André,FALSE,FALSE
laure.weiss,weiss154,Weiss,Laure,FALSE,TRUE
julie.rey,rey246,Rey,Julie,FALSE,TRUE
georges.arnaud,arnaud842,Arnaud,Georges,TRUE,TRUE
hugues.lambert,lambert877,Lambert,Hugues,TRUE,TRUE
thierry.hoarau,hoarau506,Hoarau,Thierry,FALSE,TRUE
élisabeth.huet,huet119,Huet,Élisabeth,FALSE,FALSE
noémi.alves,alves687,Alves,Noémi,TRUE,FALSE
patrick.durand,durand450,Durand,Patrick,FALSE,FALSE
martin.berthelot,berthelot961,Berthelot,Martin,TRUE,TRUE
georges.lacombe,lacombe179,Lacombe,Georges,TRUE,TRUE
michel.boyer,boyer223,Boyer,Michel,FALSE,FALSE
agathe.sanchez,sanchez142,Sanchez,Agathe,TRUE,TRUE
honoré.vasseur,vasseur660,Vasseur,Honoré,FALSE,FALSE
odette.étienne,étienne833,Étienne,Odette,TRUE,FALSE
véronique.colin,colin376,Colin,Véronique,FALSE,FALSE
noël.menard,menard856,Menard,Noël,TRUE,TRUE
nathalie.le gall,le gall407,Le Gall,Nathalie,FALSE,TRUE
marcelle.girard,girard432,Girard,Marcelle,TRUE,FALSE
édith.alexandre,alexandre561,Alexandre,Édith,TRUE,TRUE
maggie.vasseur,vasseur934,Vasseur,Maggie,FALSE,FALSE
manon.lemaire,lemaire298,Lemaire,Manon,TRUE,FALSE
aurore.chevallier,chevallier329,Chevallier,Aurore,TRUE,TRUE
patricia.bigot,bigot809,Bigot,Patricia,TRUE,FALSE
philippe.huet,huet806,Huet,Philippe,TRUE,FALSE
henri.lemoine,lemoine882,Lemoine,Henri,FALSE,FALSE
manon.dupont,dupont494,Dupont,Manon,FALSE,FALSE
nicolas.pires,pires217,Pires,Nicolas,FALSE,FALSE
luce.mahe,mahe162,Mahe,Luce,TRUE,FALSE
françoise.maréchal,maréchal194,Maréchal,Françoise,FALSE,FALSE
victoire.aubry,aubry869,Aubry,Victoire,FALSE,TRUE
thibaut.lacroix,lacroix241,Lacroix,Thibaut,TRUE,FALSE
cécile.diallo,diallo786,Diallo,Cécile,TRUE,FALSE
jean.pasquier,pasquier611,Pasquier,Jean,FALSE,FALSE
margaux.morel,morel560,Morel,Margaux,FALSE,FALSE
pénélope.hamel,hamel491,Hamel,Pénélope,FALSE,FALSE
valentine.martinez,martinez358,Martinez,Valentine,TRUE,TRUE
david.diallo,diallo238,Diallo,David,TRUE,TRUE
zacharie.roy,roy669,Roy,Zacharie,TRUE,FALSE
théodore.pires,pires330,Pires,Théodore,TRUE,TRUE
nath.garcia,garcia648,Garcia,Nath,FALSE,FALSE
geneviève.blanchard,blanchard877,Blanchard,Geneviève,TRUE,TRUE
marie.huet,huet517,Huet,Marie,TRUE,FALSE
manon.duhamel,duhamel136,Duhamel,Manon,TRUE,FALSE
benjamin.dufour,dufour241,Dufour,Benjamin,TRUE,TRUE
alex.boyer,boyer788,Boyer,Alex,FALSE,TRUE
thomas.lacombe,lacombe258,Lacombe,Thomas,FALSE,TRUE
adrien.arnaud,arnaud558,Arnaud,Adrien,FALSE,TRUE
arthur.robert,robert112,Robert,Arthur,FALSE,FALSE
marianne.dufour,dufour510,Dufour,Marianne,TRUE,FALSE
éléonore.leclerc,leclerc266,Leclerc,Éléonore,FALSE,FALSE
lorraine.dubois,dubois917,Dubois,Lorraine,TRUE,FALSE
lorraine.gros,gros519,Gros,Lorraine,TRUE,TRUE
vincent.marion,marion665,Marion,Vincent,TRUE,FALSE
jacqueline.neveu,neveu555,Neveu,Jacqueline,TRUE,TRUE
benoît.dufour,dufour308,Dufour,Benoît,TRUE,FALSE
aurélie.breton,breton528,Breton,Aurélie,FALSE,TRUE
franck.salmon,salmon923,Salmon,Franck,TRUE,FALSE
david.gillet,gillet791,Gillet,David,FALSE,TRUE
catherine.raymond,raymond133,Raymond,Catherine,FALSE,FALSE
nicolas.thibault,thibault635,Thibault,Nicolas,TRUE,FALSE
isabelle.grégoire,grégoire825,Grégoire,Isabelle,FALSE,TRUE
denis.delorme,delorme558,Delorme,Denis,TRUE,FALSE
anastasie.lagarde,lagarde876,Lagarde,Anastasie,TRUE,TRUE
audrey.allain,allain736,Allain,Audrey,FALSE,FALSE
martine.breton,breton867,Breton,Martine,FALSE,TRUE
édith.jean,jean173,Jean,Édith,TRUE,FALSE
véronique.nguyen,nguyen585,Nguyen,Véronique,TRUE,FALSE
hugues.fouquet,fouquet467,Fouquet,Hugues,TRUE,FALSE
susan.dupré,dupré469,Dupré,Susan,TRUE,FALSE
alice.rossi,rossi646,Rossi,Alice,FALSE,FALSE
raymond.joseph,joseph507,Joseph,Raymond,FALSE,TRUE
anne.tanguy,tanguy468,Tanguy,Anne,TRUE,FALSE
monique.benoit,benoit845,Benoit,Monique,TRUE,TRUE
honoré.mallet,mallet574,Mallet,Honoré,FALSE,FALSE
franck.laporte,laporte748,Laporte,Franck,FALSE,FALSE
marguerite.vidal,vidal826,Vidal,Marguerite,TRUE,FALSE
audrey.salmon,salmon512,Salmon,Audrey,TRUE,FALSE
henriette.bailly,bailly880,Bailly,Henriette,TRUE,TRUE
anne.lucas,lucas782,Lucas,Anne,FALSE,FALSE
zoé.descamps,descamps598,Descamps,Zoé,FALSE,FALSE
laetitia.bernard,bernard219,Bernard,Laetitia,FALSE,TRUE
benjamin.jean,jean633,Jean,Benjamin,FALSE,FALSE
madeleine.gautier,gautier857,Gautier,Madeleine,FALSE,TRUE
aurélie.camus,camus463,Camus,Aurélie,FALSE,TRUE
jérôme.torres,torres733,Torres,Jérôme,FALSE,FALSE
renée.delorme,delorme744,Delorme,Renée,FALSE,TRUE
laurent.berger,berger418,Berger,Laurent,FALSE,FALSE
christine.lagarde,lagarde494,Lagarde,Christine,TRUE,FALSE
roger.bourgeois,bourgeois412,Bourgeois,Roger,TRUE,FALSE
raymond.richard,richard998,Richard,Raymond,TRUE,FALSE
théophile.costa,costa414,Costa,Théophile,FALSE,FALSE
pauline.prévost,prévost704,Prévost,Pauline,FALSE,FALSE
manon.lacombe,lacombe343,Lacombe,Manon,FALSE,TRUE
adélaïde.seguin,seguin896,Seguin,Adélaïde,FALSE,FALSE
julien.david,david993,David,Julien,TRUE,FALSE
noël.bernier,bernier840,Bernier,Noël,TRUE,TRUE
isabelle.jacob,jacob920,Jacob,Isabelle,TRUE,TRUE
rémy.didier,didier672,Didier,Rémy,FALSE,FALSE
manon.roux,roux881,Roux,Manon,FALSE,TRUE
danielle.bruneau,bruneau766,Bruneau,Danielle,FALSE,TRUE
claude.dumas,dumas731,Dumas,Claude,TRUE,FALSE
diane.navarro,navarro842,Navarro,Diane,TRUE,TRUE
inès.da silva,da silva785,Da Silva,Inès,FALSE,TRUE
guy.philippe,philippe438,Philippe,Guy,FALSE,FALSE
thérèse.besson,besson663,Besson,Thérèse,TRUE,FALSE
hortense.pichon,pichon592,Pichon,Hortense,TRUE,TRUE
catherine.blot,blot915,Blot,Catherine,FALSE,FALSE
geneviève.lelièvre,lelièvre794,Lelièvre,Geneviève,TRUE,TRUE
constance.david,david592,David,Constance,FALSE,TRUE
alexandrie.marques,marques727,Marques,Alexandrie,FALSE,FALSE
louise.renaud,renaud630,Renaud,Louise,FALSE,FALSE
margaret.ruiz,ruiz884,Ruiz,Margaret,TRUE,TRUE
constance.fernandez,fernandez501,Fernandez,Constance,FALSE,TRUE
alexandrie.thierry,thierry480,Thierry,Alexandrie,TRUE,TRUE
anaïs.da costa,da costa418,Da Costa,Anaïs,TRUE,FALSE
roger.marques,marques833,Marques,Roger,FALSE,TRUE
gilbert.poulain,poulain649,Poulain,Gilbert,TRUE,TRUE
bernard.boucher,boucher629,Boucher,Bernard,TRUE,TRUE
marie.rousset,rousset326,Rousset,Marie,FALSE,FALSE
nathalie.leleu,leleu569,Leleu,Nathalie,TRUE,FALSE
luce.masse,masse942,Masse,Luce,TRUE,FALSE
maryse.legrand,legrand900,Legrand,Maryse,TRUE,FALSE
joséphine.robert,robert199,Robert,Joséphine,TRUE,TRUE
hélène.lamy,lamy189,Lamy,Hélène,FALSE,TRUE
céline.rodrigues,rodrigues569,Rodrigues,Céline,FALSE,TRUE
jeannine.renard,renard159,Renard,Jeannine,TRUE,FALSE
hugues.dos santos,dos santos666,Dos Santos,Hugues,TRUE,TRUE
sabine.bonnet,bonnet771,Bonnet,Sabine,FALSE,FALSE
madeleine.gallet,gallet724,Gallet,Madeleine,FALSE,FALSE
madeleine.bouvet,bouvet541,Bouvet,Madeleine,FALSE,TRUE
alexandria.fernandez,fernandez392,Fernandez,Alexandria,TRUE,FALSE
suzanne.briand,briand730,Briand,Suzanne,FALSE,FALSE
céline.texier,texier504,Texier,Céline,TRUE,TRUE
anaïs.barthelemy,barthelemy280,Barthelemy,Anaïs,TRUE,FALSE
victoire.guillaume,guillaume238,Guillaume,Victoire,FALSE,TRUE
colette.poirier,poirier370,Poirier,Colette,TRUE,TRUE
claude.rey,rey364,Rey,Claude,TRUE,FALSE
isabelle.leblanc,leblanc453,Leblanc,Isabelle,FALSE,TRUE
maurice.marchal,marchal741,Marchal,Maurice,TRUE,TRUE
adélaïde.clerc,clerc875,Clerc,Adélaïde,TRUE,TRUE
capucine.paul,paul848,Paul,Capucine,FALSE,FALSE
sylvie.roussel,roussel793,Roussel,Sylvie,TRUE,TRUE
andré.pierre,pierre965,Pierre,André,FALSE,FALSE
cécile.leroux,leroux408,Leroux,Cécile,TRUE,TRUE
anaïs.dias,dias929,Dias,Anaïs,FALSE,FALSE
corinne.klein,klein311,Klein,Corinne,TRUE,FALSE
agathe.daniel,daniel726,Daniel,Agathe,FALSE,FALSE
henriette.ferreira,ferreira385,Ferreira,Henriette,TRUE,TRUE
dominique.martin,martin209,Martin,Dominique,TRUE,FALSE
grégoire.martel,martel405,Martel,Grégoire,FALSE,FALSE
dominique.delorme,delorme496,Delorme,Dominique,TRUE,FALSE
christelle.meunier,meunier294,Meunier,Christelle,TRUE,TRUE
pénélope.hardy,hardy632,Hardy,Pénélope,FALSE,FALSE
bernard.dupont,dupont424,Dupont,Bernard,FALSE,FALSE
inès.andre,andre871,Andre,Inès,FALSE,FALSE
joseph.lucas,lucas786,Lucas,Joseph,TRUE,FALSE
danielle.camus,camus189,Camus,Danielle,TRUE,FALSE
sébastien.marion,marion507,Marion,Sébastien,FALSE,FALSE
franck.lemaître,lemaître174,Lemaître,Franck,FALSE,FALSE
zoé.guillaume,guillaume249,Guillaume,Zoé,FALSE,FALSE
aurore.coulon,coulon365,Coulon,Aurore,TRUE,TRUE
robert.marin,marin588,Marin,Robert,FALSE,FALSE
louis.lemaître,lemaître477,Lemaître,Louis,TRUE,FALSE
patricia.paris,paris354,Paris,Patricia,FALSE,FALSE
thérèse.pinto,pinto834,Pinto,Thérèse,FALSE,FALSE
bernadette.maillard,maillard614,Maillard,Bernadette,FALSE,TRUE
noémi.mendès,mendès796,Mendès,Noémi,TRUE,FALSE
corinne.nguyen,nguyen908,Nguyen,Corinne,TRUE,TRUE
michel.gonzalez,gonzalez374,Gonzalez,Michel,FALSE,FALSE
simone.hoareau,hoareau761,Hoareau,Simone,FALSE,FALSE
manon.barthelemy,barthelemy319,Barthelemy,Manon,FALSE,TRUE
gabrielle.delorme,delorme903,Delorme,Gabrielle,FALSE,FALSE
célina.auger,auger683,Auger,Célina,FALSE,TRUE
roger.hubert,hubert365,Hubert,Roger,TRUE,TRUE
manon.renault,renault622,Renault,Manon,FALSE,FALSE
joséphine.delattre,delattre573,Delattre,Joséphine,TRUE,TRUE
jacqueline.regnier,regnier193,Regnier,Jacqueline,FALSE,TRUE
paul.moreau,moreau610,Moreau,Paul,TRUE,TRUE
arthur.chartier,chartier431,Chartier,Arthur,TRUE,FALSE
charles.fleury,fleury568,Fleury,Charles,TRUE,TRUE
élisabeth.valentin,valentin117,Valentin,Élisabeth,FALSE,TRUE
denis.faure,faure778,Faure,Denis,TRUE,TRUE
marguerite.torres,torres902,Torres,Marguerite,FALSE,FALSE
guillaume.da silva,da silva831,Da Silva,Guillaume,FALSE,FALSE
denise.rousseau,rousseau120,Rousseau,Denise,TRUE,FALSE
jacqueline.gillet,gillet677,Gillet,Jacqueline,FALSE,TRUE
françoise.marin,marin828,Marin,Françoise,TRUE,TRUE
luc.cordier,cordier628,Cordier,Luc,TRUE,TRUE
antoine.carre,carre953,Carre,Antoine,TRUE,TRUE
marcel.payet,payet689,Payet,Marcel,FALSE,TRUE
véronique.da silva,da silva845,Da Silva,Véronique,FALSE,TRUE
virginie.ruiz,ruiz317,Ruiz,Virginie,FALSE,TRUE
philippine.lefort,lefort634,Lefort,Philippine,FALSE,TRUE
lucy.perrot,perrot758,Perrot,Lucy,TRUE,TRUE
pauline.guillet,guillet735,Guillet,Pauline,FALSE,FALSE
emmanuelle.paul,paul419,Paul,Emmanuelle,FALSE,FALSE
alfred.pages,pages707,Pages,Alfred,FALSE,FALSE
margaux.fontaine,fontaine496,Fontaine,Margaux,TRUE,TRUE
xavier.andre,andre224,Andre,Xavier,TRUE,TRUE
noël.lucas,lucas840,Lucas,Noël,TRUE,FALSE
dominique.toussaint,toussaint877,Toussaint,Dominique,TRUE,TRUE
julie.charles,charles812,Charles,Julie,FALSE,TRUE
frédéric.meunier,meunier697,Meunier,Frédéric,FALSE,TRUE
nath.schmitt,schmitt722,Schmitt,Nath,TRUE,TRUE
alex.jacques,jacques611,Jacques,Alex,FALSE,FALSE
guillaume.ruiz,ruiz194,Ruiz,Guillaume,FALSE,FALSE
margot.collet,collet558,Collet,Margot,TRUE,FALSE
alfred.allain,allain216,Allain,Alfred,FALSE,FALSE
gabrielle.daniel,daniel885,Daniel,Gabrielle,TRUE,FALSE
margaux.bailly,bailly933,Bailly,Margaux,TRUE,TRUE
jérôme.goncalves,goncalves602,Goncalves,Jérôme,TRUE,TRUE
maurice.pruvost,pruvost135,Pruvost,Maurice,TRUE,TRUE
nicole.rey,rey149,Rey,Nicole,TRUE,FALSE
anaïs.lebrun,lebrun770,Lebrun,Anaïs,FALSE,TRUE
laetitia.roche,roche449,Roche,Laetitia,TRUE,FALSE
marcelle.de oliveira,de oliveira810,De Oliveira,Marcelle,FALSE,TRUE
anouk.wagner,wagner290,Wagner,Anouk,FALSE,FALSE
julie.renaud,renaud619,Renaud,Julie,FALSE,FALSE
odette.paris,paris251,Paris,Odette,TRUE,TRUE
alice.lebreton,lebreton320,Lebreton,Alice,FALSE,FALSE
thibault.marion,marion290,Marion,Thibault,FALSE,FALSE
adrien.bonnin,bonnin810,Bonnin,Adrien,TRUE,TRUE
marguerite.moreau,moreau919,Moreau,Marguerite,TRUE,FALSE
thérèse.peron,peron167,Peron,Thérèse,FALSE,FALSE
dorothée.valentin,valentin870,Valentin,Dorothée,TRUE,TRUE
constance.ollivier,ollivier846,Ollivier,Constance,FALSE,FALSE
laure.martinez,martinez328,Martinez,Laure,FALSE,TRUE
denis.besson,besson806,Besson,Denis,FALSE,FALSE
adèle.allard,allard774,Allard,Adèle,FALSE,TRUE
martin.ferreira,ferreira790,Ferreira,Martin,TRUE,TRUE
juliette.moreau,moreau864,Moreau,Juliette,FALSE,TRUE
marianne.legrand,legrand238,Legrand,Marianne,FALSE,FALSE
alphonse.chevallier,chevallier250,Chevallier,Alphonse,FALSE,TRUE
théophile.diallo,diallo848,Diallo,Théophile,TRUE,TRUE
suzanne.guillet,guillet858,Guillet,Suzanne,TRUE,TRUE
émile.chartier,chartier225,Chartier,Émile,TRUE,FALSE
emmanuel.morin,morin916,Morin,Emmanuel,FALSE,TRUE
stéphane.leleu,leleu130,Leleu,Stéphane,TRUE,FALSE
dorothée.camus,camus618,Camus,Dorothée,FALSE,FALSE
sabine.evrard,evrard388,Evrard,Sabine,FALSE,TRUE
éléonore.gimenez,gimenez928,Gimenez,Éléonore,TRUE,FALSE
claude.legros,legros643,Legros,Claude,FALSE,TRUE
édith.blanchard,blanchard836,Blanchard,Édith,FALSE,FALSE
adrienne.neveu,neveu943,Neveu,Adrienne,TRUE,TRUE
julien.diaz,diaz869,Diaz,Julien,TRUE,FALSE
rené.camus,camus190,Camus,René,FALSE,TRUE
olivie.gillet,gillet360,Gillet,Olivie,TRUE,TRUE
jean.huet,huet126,Huet,Jean,FALSE,TRUE
tristan.giraud,giraud527,Giraud,Tristan,FALSE,FALSE
virginie.maréchal,maréchal296,Maréchal,Virginie,TRUE,FALSE
bernadette.benoit,benoit146,Benoit,Bernadette,FALSE,TRUE
timothée.garcia,garcia906,Garcia,Timothée,TRUE,FALSE
pauline.louis,louis669,Louis,Pauline,FALSE,TRUE
agathe.tanguy,tanguy932,Tanguy,Agathe,FALSE,FALSE
charles.deschamps,deschamps357,Deschamps,Charles,FALSE,FALSE
