num_billet,id_festival,acheteur,prix_payé,credit_total
7202,2,alain.gaudin,34,34
7203,2,mathilde.muller,114,114
7204,2,suzanne.barthelemy,137,137
7205,2,margaud.marin,38,38
7206,2,claude.colin,118,118
7207,2,aimé.bouchet,58,58
7208,2,suzanne.langlois,43,43
7209,2,théophile.de sousa,53,53
7210,2,alice.leroy,64,64
7211,2,grégoire.pereira,56,56
7212,2,jeannine.besnard,43,43
7213,2,matthieu.cordier,144,144
7214,2,zoé.peltier,59,59
7215,2,pénélope.guilbert,76,76
7216,2,marc.lemonnier,112,112
7217,2,édouard.lebon,86,86
7218,2,alexandre.martin,59,59
7219,2,cécile.hoareau,66,66
7220,2,guillaume.munoz,77,77
7221,2,eugène.chauvet,135,135
7222,2,bernard.michel,115,115
7223,2,anastasie.lebon,127,127
7224,2,nicolas.didier,47,47
7225,2,luce.coulon,119,119
7226,2,marguerite.camus,88,88
7227,2,jérôme.seguin,44,44
7228,2,édith.martineau,102,102
7229,2,astrid.brunel,128,128
7230,2,roland.alves,63,63
7231,2,danielle.pascal,139,139
7232,2,alphonse.lecomte,104,104
7233,2,julie.jourdan,65,65
7234,2,théodore.pineau,62,62
7235,2,noël.blanc,25,25
7236,2,margot.lacroix,136,136
7237,2,roger.pasquier,88,88
7238,2,aimée.bousquet,113,113
7239,2,timothée.hebert,75,75
7240,2,odette.pereira,70,70
7241,2,anouk.bouchet,67,67
7242,2,grégoire.mahe,49,49
7243,2,simone.barbe,98,98
7244,2,adrien.hernandez,38,38
7245,2,thibaut.thibault,95,95
7246,2,valérie.collin,63,63
7247,2,marc.charpentier,117,117
7248,2,christiane.laurent,84,84
7249,2,robert.chauvin,137,137
7250,2,danielle.étienne,81,81
7251,2,aurore.lagarde,120,120
7252,2,julie.bernard,124,124
7253,2,diane.grenier,33,33
7254,2,océane.gonzalez,97,97
7255,2,paulette.diallo,137,137
7256,2,matthieu.guérin,144,144
7257,2,henriette.laroche,137,137
7258,2,camille.hamel,43,43
7259,2,sabine.mathieu,64,64
7260,2,thérèse.le gall,103,103
7261,2,matthieu.brunel,52,52
7262,2,rené.rocher,34,34
7263,2,eugène.hubert,90,90
7264,2,charles.voisin,84,84
7265,2,édouard.royer,117,117
7266,2,margot.mercier,51,51
7267,2,william.roche,139,139
7268,2,rémy.poulain,62,62
7269,2,nath.le gall,79,79
7270,2,nathalie.guillou,147,147
7271,2,joséphine.vincent,48,48
7272,2,jacques.pasquier,111,111
7273,2,frédéric.roche,25,25
7274,2,benjamin.duval,38,38
7275,2,louise.muller,138,138
7276,2,zoé.jacques,144,144
7277,2,joséphine.bousquet,133,133
7278,2,valentine.guillet,27,27
7279,2,josette.benoit,59,59
7280,2,guillaume.poirier,62,62
7281,2,anouk.dumas,63,63
7282,2,maggie.hoareau,74,74
7283,2,nicolas.simon,55,55
7284,2,arthur.muller,143,143
7285,2,luce.morel,150,150
7286,2,roland.benoit,76,76
7287,2,roland.dijoux,146,146
7288,2,françois.masson,82,82
7289,2,alfred.lemonnier,104,104
7290,2,pierre.texier,23,23
7291,2,nicolas.dijoux,25,25
7292,2,émilie.gaillard,96,96
7293,2,olivier.poulain,86,86
7294,2,émile.weiss,34,34
7295,2,émilie.bailly,63,63
7296,2,stéphane.chauvin,85,85
7297,2,marthe.langlois,146,146
7298,2,raymond.dupuis,141,141
7299,2,sophie.bourdon,133,133
7300,2,alexandre.briand,48,48
7301,2,luc.moulin,96,96
7302,2,emmanuelle.fischer,86,86
7303,2,odette.mendès,127,127
7304,2,édith.rolland,49,49
7305,2,aimé.gaillard,66,66
7306,2,martin.gomez,27,27
7307,2,julien.philippe,103,103
7308,2,benjamin.le roux,65,65
7309,2,simone.peron,99,99
7310,2,édouard.lacombe,112,112
7311,2,martine.teixeira,37,37
7312,2,charlotte.garnier,104,104
7313,2,susan.neveu,37,37
7314,2,laurent.techer,75,75
7315,2,agathe.morin,131,131
7316,2,bernard.prévost,143,143
7317,2,émile.maury,117,117
7318,2,marthe.samson,83,83
7319,2,adélaïde.gaillard,85,85
7320,2,william.aubert,115,115
7321,2,zacharie.dias,145,145
7322,2,nicole.colas,26,26
7323,2,adrien.neveu,144,144
7324,2,audrey.julien,110,110
7325,2,zoé.adam,52,52
7326,2,roland.ribeiro,125,125
7327,2,paul.breton,74,74
7328,2,alex.legendre,139,139
7329,2,lucy.renard,25,25
7330,2,aimé.dupré,23,23
7331,2,josette.reynaud,113,113
7332,2,charles.perez,76,76
7333,2,christelle.collin,102,102
7334,2,pénélope.goncalves,61,61
7335,2,capucine.guillon,121,121
7336,2,roland.vasseur,39,39
7337,2,théophile.thierry,31,31
7338,2,robert.munoz,24,24
7339,2,audrey.carpentier,133,133
7340,2,sylvie.legrand,74,74
7341,2,émilie.petit,61,61
7342,2,arthur.albert,27,27
7343,2,jacqueline.clément,78,78
7344,2,édouard.masse,47,47
7345,2,gilles.hoareau,42,42
7346,2,diane.besson,56,56
7347,2,michelle.maurice,75,75
7348,2,timothée.alexandre,87,87
7349,2,margaud.collet,121,121
7350,2,paul.jean,73,73
7351,2,laetitia.meunier,123,123
7352,2,bernard.lopez,58,58
7353,2,alfred.mahe,37,37
7354,2,georges.humbert,99,99
7355,2,théophile.traore,22,22
7356,2,robert.charrier,66,66
7357,2,honoré.vidal,77,77
7358,2,juliette.le roux,59,59
7359,2,émilie.becker,73,73
7360,2,louis.colas,145,145
7361,2,pénélope.morin,62,62
7362,2,astrid.hoarau,133,133
7363,2,alexandrie.grenier,117,117
7364,2,denis.rey,64,64
7365,2,claudine.lacombe,94,94
7366,2,juliette.perez,113,113
7367,2,margaud.perrier,77,77
7368,2,alexandria.lucas,80,80
7369,2,marthe.neveu,58,58
7370,2,céline.ruiz,119,119
7371,2,raymond.bousquet,118,118
7372,2,denise.besnard,136,136
7373,2,josette.roussel,88,88
7374,2,roland.barre,45,45
7375,2,élodie.ollivier,106,106
7376,2,simone.moulin,123,123
7377,2,paul.benoit,61,61
7378,2,caroline.barthelemy,112,112
7379,2,hortense.hoareau,138,138
7380,2,célina.clerc,67,67
7381,2,claire.lopes,25,25
7382,2,richard.gros,39,39
7383,2,anaïs.bouvet,107,107
7384,2,brigitte.valentin,104,104
7385,2,marine.vidal,21,21
7386,2,astrid.jourdan,121,121
7387,2,véronique.breton,35,35
7388,2,thérèse.mathieu,90,90
7389,2,auguste.gautier,104,104
7390,2,joséphine.guillot,21,21
7391,2,georges.weber,137,137
7392,2,stéphane.hamon,94,94
7393,2,david.allain,52,52
7394,2,aimée.baudry,120,120
7395,2,margot.lecoq,44,44
7396,2,aurélie.bousquet,125,125
7397,2,sophie.hubert,109,109
7398,2,colette.chauvet,52,52
7399,2,alain.gimenez,84,84
7400,2,henriette.maury,108,108
7401,2,henri.launay,79,79
7402,2,céline.barbier,109,109
7403,2,claudine.mercier,139,139
7404,2,margot.dupuy,128,128
7405,2,gilles.laine,127,127
7406,2,gilbert.lagarde,123,123
7407,2,adèle.millet,77,77
7408,2,claude.lombard,44,44
7409,2,renée.julien,35,35
7410,2,agathe.lebon,70,70
7411,2,sabine.hamon,92,92
7412,2,renée.bouchet,104,104
7413,2,honoré.devaux,106,106
7414,2,marthe.alves,127,127
7415,2,josette.cordier,66,66
7416,2,élise.rolland,73,73
7417,2,agathe.moulin,116,116
7418,2,marie.weber,121,121
7419,2,zacharie.blanc,146,146
7420,2,robert.françois,20,20
7421,2,claire.prévost,32,32
7422,2,chantal.laurent,90,90
7423,2,marine.cohen,72,72
7424,2,alexandria.thierry,59,59
7425,2,jeanne.nicolas,70,70
7426,2,alice.guyon,64,64
7427,2,raymond.mercier,20,20
7428,2,thibault.carpentier,70,70
7429,2,paul.lombard,113,113
7430,2,stéphanie.baudry,94,94
7431,2,emmanuelle.guillon,102,102
7432,2,sophie.brunel,122,122
7433,2,bernard.legendre,27,27
7434,2,odette.rémy,113,113
7435,2,cécile.ferrand,150,150
7436,2,thierry.perret,129,129
7437,2,julien.martineau,55,55
7438,2,tristan.auger,39,39
7439,2,adrienne.lombard,85,85
7440,2,stéphanie.dumas,125,125
7441,2,geneviève.guillet,36,36
7442,2,aurélie.guyon,129,129
7443,2,noémi.chauveau,74,74
7444,2,olivier.vidal,98,98
7445,2,richard.fouquet,36,36
7446,2,célina.leroy,96,96
7447,2,sabine.diaz,124,124
7448,2,adélaïde.langlois,60,60
7449,2,philippe.voisin,27,27
7450,2,antoinette.gros,40,40
7451,2,léon.barbe,22,22
7452,2,hortense.gomez,114,114
7453,2,julie.teixeira,144,144
7454,2,corinne.benoit,82,82
7455,2,lucas.moreno,41,41
7456,2,monique.blot,87,87
7457,2,franck.grondin,61,61
7458,2,marine.costa,49,49
7459,2,claire.dubois,130,130
7460,2,victoire.benard,146,146
7461,2,véronique.peltier,114,114
7462,2,alfred.thomas,72,72
7463,2,noël.martin,127,127
7464,2,georges.joly,65,65
7465,2,alain.gros,92,92
7466,2,lucy.lefort,104,104
7467,2,victor.dumas,150,150
7468,2,diane.dos santos,56,56
7469,2,stéphanie.girard,99,99
7470,2,auguste.jacob,115,115
7471,2,roger.ferreira,140,140
7472,2,margot.carpentier,96,96
7473,2,pénélope.lucas,121,121
7474,2,dorothée.pineau,110,110
7475,2,élisabeth.besnard,47,47
7476,2,alphonse.delorme,116,116
7477,2,aurélie.dupuy,99,99
7478,2,anastasie.blondel,39,39
7479,2,hortense.teixeira,134,134
7480,2,eugène.giraud,61,61
7481,2,michelle.vasseur,48,48
7482,2,christiane.pierre,24,24
7483,2,susan.goncalves,93,93
7484,2,nicole.benard,74,74
7485,2,amélie.gilles,87,87
7486,2,isaac.hamel,35,35
7487,2,henri.pelletier,90,90
7488,2,adèle.giraud,49,49
7489,2,éléonore.hernandez,47,47
7490,2,sylvie.gomes,68,68
7491,2,chantal.guyon,91,91
7492,2,guillaume.rémy,25,25
7493,2,hortense.payet,80,80
7494,2,pénélope.denis,144,144
7495,2,michèle.mendès,119,119
7496,2,lorraine.payet,110,110
7497,2,christine.hamel,43,43
7498,2,julien.besnard,99,99
7499,2,joseph.joly,149,149
7500,2,auguste.fischer,137,137
7501,2,patrick.chartier,48,48
7502,2,audrey.humbert,73,73
7503,2,laurence.gaillard,137,137
7504,2,émile.adam,31,31
7505,2,guillaume.gallet,128,128
7506,2,jeannine.carlier,30,30
7507,2,olivier.faivre,139,139
7508,2,margaud.raynaud,105,105
7509,2,nicole.schmitt,63,63
7510,2,joséphine.vaillant,47,47
7511,2,thérèse.lemonnier,23,23
7512,2,édith.dias,87,87
7513,2,claudine.delannoy,76,76
7514,2,eugène.chevalier,119,119
7515,2,marine.lemoine,128,128
7516,2,adélaïde.cordier,89,89
7517,2,audrey.masson,140,140
7518,2,pénélope.le roux,119,119
7519,2,laetitia.ollivier,20,20
7520,2,charlotte.morvan,114,114
7521,2,auguste.chartier,87,87
7522,2,margot.leleu,125,125
7523,2,laure.riou,110,110
7524,2,agnès.lebrun,146,146
7525,2,margaud.baron,131,131
7526,2,camille.hamon,88,88
7527,2,louise.parent,63,63
7528,2,raymond.dos santos,26,26
7529,2,anastasie.guyon,33,33
7530,2,caroline.lévêque,142,142
7531,2,bernadette.bertin,95,95
7532,2,marie.chauvet,139,139
7533,2,joséphine.guibert,48,48
7534,2,claudine.chrétien,103,103
7535,2,jacques.buisson,148,148
7536,2,suzanne.lesage,130,130
7537,2,jeannine.ramos,59,59
7538,2,adèle.maurice,45,45
7539,2,philippe.ramos,131,131
7540,2,margaret.labbé,147,147
7541,2,alice.maillot,118,118
7542,2,suzanne.de oliveira,135,135
7543,2,yves.didier,146,146
7544,2,célina.faivre,103,103
7545,2,lucas.bourgeois,55,55
7546,2,adrienne.lévêque,82,82
7547,2,suzanne.didier,104,104
7548,2,denis.lecoq,130,130
7549,2,andré.maury,60,60
7550,2,raymond.garnier,55,55
7551,2,élisabeth.bouvier,82,82
7552,2,christiane.hervé,37,37
7553,2,luce.fischer,117,117
7554,2,thierry.charles,32,32
7555,2,frédérique.bigot,75,75
7556,2,isaac.jacquot,145,145
7557,2,françoise.bigot,39,39
7558,2,antoinette.schneider,141,141
7559,2,inès.verdier,117,117
7560,2,mathilde.dos santos,115,115
7561,2,alphonse.bertin,23,23
7562,2,hugues.charpentier,24,24
7563,2,constance.pereira,98,98
7564,2,marcel.lopes,78,78
7565,2,alix.paris,82,82
7566,2,lucy.renault,21,21
7567,2,luc.collet,122,122
7568,2,camille.lecomte,73,73
7569,2,stéphanie.chartier,130,130
7570,2,virginie.verdier,72,72
7571,2,thierry.torres,128,128
7572,2,jeanne.ferrand,36,36
7573,2,thomas.fouquet,145,145
7574,2,louise.gay,97,97
7575,2,michel.bernard,82,82
7576,2,nicole.fernandes,145,145
7577,2,david.boulanger,108,108
7578,2,caroline.pereira,20,20
7579,2,inès.pelletier,103,103
7580,2,henriette.descamps,77,77
7581,2,marthe.da costa,57,57
7582,2,claude.fischer,147,147
7583,2,catherine.jourdan,40,40
7584,2,marguerite.bodin,61,61
7585,2,sophie.foucher,114,114
7586,2,emmanuel.gros,117,117
7587,2,caroline.pasquier,53,53
7588,2,richard.thomas,102,102
7589,2,hugues.jean,40,40
7590,2,cécile.bouchet,37,37
7591,2,gérard.cousin,31,31
7592,2,philippine.didier,27,27
7593,2,tristan.besson,113,113
7594,2,éric.leroux,29,29
7595,2,brigitte.teixeira,110,110
7596,2,nathalie.lefèvre,147,147
7597,2,mathilde.boucher,93,93
7598,2,élodie.poulain,40,40
7599,2,thérèse.lebreton,110,110
7600,2,frédéric.germain,84,84
7601,2,marine.perret,68,68
7602,2,aimé.duhamel,30,30
7603,2,céline.vasseur,71,71
7604,2,christine.boyer,35,35
7605,2,nath.rodrigues,111,111
7606,2,élise.nicolas,133,133
7607,2,patrick.garcia,83,83
7608,2,marc.bigot,71,71
7609,2,inès.cordier,86,86
7610,2,isaac.chevalier,137,137
7611,2,bernadette.le gall,50,50
7612,2,jules.weber,147,147
7613,2,hortense.berthelot,111,111
7614,2,audrey.vincent,72,72
7615,2,margaud.bonnet,53,53
7616,2,emmanuel.colas,137,137
7617,2,emmanuel.legros,96,96
7618,2,grégoire.dias,95,95
7619,2,étienne.brun,40,40
7620,2,catherine.lemaître,113,113
7621,2,brigitte.techer,94,94
7622,2,astrid.meyer,108,108
7623,2,margot.clément,137,137
7624,2,adélaïde.lemaître,67,67
7625,2,véronique.benoit,51,51
7626,2,denise.lévêque,25,25
7627,2,laetitia.monnier,60,60
7628,2,victoire.courtois,48,48
7629,2,nathalie.texier,123,123
7630,2,louis.joubert,149,149
7631,2,christine.bousquet,112,112
7632,2,élisabeth.marion,115,115
7633,2,margot.loiseau,74,74
7634,2,céline.pottier,25,25
7635,2,thibaut.masse,56,56
7636,2,audrey.moreno,47,47
7637,2,aurélie.wagner,72,72
7638,2,georges.hubert,66,66
7639,2,thibaut.foucher,146,146
7640,2,astrid.chevalier,36,36
7641,2,antoine.duhamel,51,51
7642,2,stéphane.fouquet,56,56
7643,2,henriette.grégoire,72,72
7644,2,luc.grégoire,52,52
7645,2,thibault.cordier,44,44
7646,2,thibaut.rémy,42,42
7647,2,élodie.colin,112,112
7648,2,guillaume.robert,127,127
7649,2,benjamin.leduc,148,148
7650,2,susanne.simon,105,105
7651,2,jeannine.nicolas,134,134
7652,2,colette.roux,105,105
7653,2,claudine.maillard,24,24
7654,2,timothée.huet,24,24
7655,2,alfred.joseph,105,105
7656,2,franck.gérard,44,44
7657,2,emmanuelle.mahe,107,107
7658,2,claudine.riou,45,45
7659,2,théodore.noël,140,140
7660,2,pierre.diaz,48,48
7661,2,camille.jacob,34,34
7662,2,émile.boutin,30,30
7663,2,léon.gillet,114,114
7664,2,denis.bodin,29,29
7665,2,célina.gaudin,41,41
7666,2,océane.bourgeois,48,48
7667,2,nath.laine,69,69
7668,2,charles.lebrun,50,50
7669,2,nicole.bertrand,40,40
7670,2,amélie.petit,135,135
7671,2,lucie.chauvin,122,122
7672,2,édouard.cordier,29,29
7673,2,bernadette.munoz,95,95
7674,2,isabelle.boulay,91,91
7675,2,richard.legrand,42,42
7676,2,benoît.hamon,132,132
7677,2,marc.fischer,103,103
7678,2,théophile.dupuis,26,26
7679,2,olivier.brunet,25,25
7680,2,lucy.de sousa,62,62
7681,2,nicolas.perret,20,20
7682,2,andrée.torres,81,81
7683,2,alfred.colin,130,130
7684,2,antoine.bonnet,138,138
7685,2,christelle.léger,72,72
7686,2,david.rossi,103,103
7687,2,william.robert,129,129
7688,2,amélie.guillou,69,69
7689,2,élisabeth.peron,45,45
7690,2,guy.morin,129,129
7691,2,roger.bruneau,48,48
7692,2,françois.hernandez,141,141
7693,2,catherine.duhamel,51,51
7694,2,alfred.fontaine,121,121
7695,2,juliette.guillet,81,81
7696,2,françois.bertin,109,109
7697,2,marcel.pelletier,120,120
7698,2,diane.buisson,39,39
7699,2,zoé.vaillant,63,63
7700,2,noémi.diaz,26,26
7701,2,margot.ledoux,41,41
7702,2,emmanuel.gomes,46,46
7703,2,roger.ramos,24,24
7704,2,agathe.dufour,20,20
7705,2,christelle.charpentier,34,34
7706,2,adrienne.rivière,27,27
7707,2,virginie.clément,144,144
7708,2,christophe.auger,58,58
7709,2,rené.bertrand,130,130
7710,2,aurore.ferrand,52,52
7711,2,philippine.noël,141,141
7712,2,astrid.schneider,120,120
7713,2,brigitte.lemoine,92,92
7714,2,stéphane.dupuis,34,34
7715,2,roger.lenoir,120,120
7716,2,sabine.jacques,30,30
7717,2,emmanuel.duval,29,29
7718,2,roger.joly,126,126
7719,2,maryse.collin,126,126
7720,2,claire.fouquet,138,138
7721,2,christine.pierre,60,60
7722,2,patricia.pons,50,50
7723,2,théodore.legendre,83,83
7724,2,benoît.camus,52,52
7725,2,olivier.ribeiro,147,147
7726,2,thibault.besnard,89,89
7727,2,margaux.girard,112,112
7728,2,nicole.labbé,99,99
7729,2,colette.bailly,88,88
7730,2,antoine.gallet,99,99
7731,2,margaret.rodrigues,84,84
7732,2,diane.benard,33,33
7733,2,louise.morel,50,50
7734,2,auguste.ferreira,38,38
7735,2,léon.courtois,90,90
7736,2,julien.garnier,65,65
7737,2,dorothée.morin,98,98
7738,2,tristan.lemaire,58,58
7739,2,bernard.guillot,70,70
7740,2,marguerite.bailly,36,36
7741,2,camille.paul,78,78
7742,2,bernadette.rocher,133,133
7743,2,gilles.bernier,73,73
7744,2,noémi.bourdon,95,95
7745,2,christophe.martineau,80,80
7746,2,andrée.roussel,34,34
7747,2,jules.bailly,101,101
7748,2,margot.delorme,44,44
7749,2,alfred.lefèvre,22,22
7750,2,gilles.perrier,44,44
7751,2,alphonse.fabre,81,81
7752,2,juliette.evrard,77,77
7753,2,gilles.roux,111,111
7754,2,dominique.courtois,80,80
7755,2,michelle.le goff,34,34
7756,2,marine.lebreton,118,118
7757,2,philippe.bourdon,144,144
7758,2,virginie.gilbert,124,124
7759,2,jeannine.noël,150,150
7760,2,élodie.dufour,51,51
7761,2,raymond.jacob,113,113
7762,2,gabrielle.perrier,35,35
7763,2,sophie.leclercq,145,145
7764,2,sébastien.langlois,134,134
7765,2,adèle.bazin,77,77
7766,2,françoise.roche,51,51
7767,2,denis.ferrand,34,34
7768,2,pauline.lacombe,123,123
7769,2,martine.bègue,120,120
7770,2,jacques.guillou,117,117
7771,2,alphonse.peltier,36,36
7772,2,simone.de sousa,26,26
7773,2,michelle.meyer,60,60
7774,2,stéphane.raymond,63,63
7775,2,zoé.hamel,41,41
7776,2,benjamin.lopez,125,125
7777,2,lucas.bègue,32,32
7778,2,olivie.chauvin,89,89
7779,2,laure.schmitt,98,98
7780,2,cécile.raymond,55,55
7781,2,guillaume.gillet,58,58
7782,2,noël.lecomte,108,108
7783,2,christiane.gilles,90,90
7784,2,éléonore.vaillant,23,23
7785,2,théophile.moreau,83,83
7786,2,denis.bonnet,66,66
7787,2,théodore.joseph,74,74
7788,2,renée.carre,31,31
7789,2,roger.blot,92,92
7790,2,émilie.moreno,64,64
7791,2,isabelle.fernandes,93,93
7792,2,édith.lebreton,123,123
7793,2,roland.nicolas,150,150
7794,2,robert.albert,123,123
7795,2,david.bertin,34,34
7796,2,honoré.jacob,111,111
7797,2,aurore.leclerc,48,48
7798,2,hugues.techer,136,136
7799,2,marianne.verdier,98,98
7800,2,guy.hebert,45,45
7801,2,christiane.cohen,73,73
7802,2,laurent.bertin,95,95
7803,2,simone.pasquier,141,141
7804,2,christophe.morel,71,71
7805,2,michel.laporte,66,66
7806,2,virginie.gallet,93,93
7807,2,agathe.morel,136,136
7808,2,olivier.deschamps,66,66
7809,2,adrienne.imbert,42,42
7810,2,marc.pineau,65,65
7811,2,andré.berger,116,116
7812,2,marguerite.maury,70,70
7813,2,pénélope.perrot,106,106
7814,2,célina.berger,136,136
7815,2,laetitia.costa,90,90
7816,2,véronique.bertin,63,63
7817,2,capucine.marin,81,81
7818,2,philippine.guillot,58,58
7819,2,susan.camus,95,95
7820,2,aurore.blanchet,22,22
7821,2,suzanne.dijoux,78,78
7822,2,frédérique.vallée,49,49
7823,2,chantal.moulin,30,30
7824,2,nicole.andre,90,90
7825,2,jules.barbe,139,139
7826,2,laetitia.blin,113,113
7827,2,diane.coulon,21,21
7828,2,susanne.jacquot,29,29
7829,2,lorraine.coste,51,51
7830,2,andrée.chrétien,98,98
7831,2,océane.bertin,101,101
7832,2,zacharie.breton,53,53
7833,2,jeannine.hoarau,150,150
7834,2,marthe.vallet,110,110
7835,2,jacqueline.launay,50,50
7836,2,victoire.marion,50,50
7837,2,hortense.toussaint,142,142
7838,2,monique.bodin,111,111
7839,2,patricia.andre,70,70
7840,2,noël.pasquier,26,26
7841,2,louise.marchal,24,24
7842,2,chantal.fernandes,99,99
7843,2,marcel.lemoine,81,81
7844,2,virginie.diallo,47,47
7845,2,élodie.paul,136,136
7846,2,bertrand.briand,104,104
7847,2,éléonore.lefèvre,69,69
7848,2,zoé.martel,94,94
7849,2,zoé.dias,109,109
7850,2,gabriel.gosselin,94,94
7851,2,paulette.pires,136,136
7852,2,daniel.briand,135,135
7853,2,marguerite.chartier,40,40
7854,2,bertrand.valette,24,24
7855,2,hélène.legros,66,66
7856,2,laurence.lesage,53,53
7857,2,andré.mallet,35,35
7858,2,cécile.besson,111,111
7859,2,louise.klein,20,20
7860,2,louis.martinez,36,36
7861,2,benjamin.lambert,134,134
7862,2,susanne.louis,34,34
7863,2,joseph.brun,20,20
7864,2,lucy.lelièvre,128,128
7865,2,nathalie.pelletier,28,28
7866,2,théodore.imbert,52,52
7867,2,édith.dumas,110,110
7868,2,jacqueline.paul,60,60
7869,2,sylvie.perrin,33,33
7870,2,michèle.loiseau,143,143
7871,2,aurore.le roux,54,54
7872,2,monique.marion,44,44
7873,2,anouk.dubois,44,44
7874,2,monique.rocher,130,130
7875,2,michèle.payet,25,25
7876,2,valentine.salmon,22,22
7877,2,christelle.bertin,95,95
7878,2,martine.bonnin,44,44
7879,2,susan.poulain,65,65
7880,2,nicole.paul,72,72
7881,2,louis.briand,31,31
7882,2,nathalie.ledoux,128,128
7883,2,lucie.andre,54,54
7884,2,victor.guillaume,128,128
7885,2,nicolas.chevallier,33,33
7886,2,noémi.gonzalez,150,150
7887,2,richard.bègue,56,56
7888,2,antoinette.riou,117,117
7889,2,agathe.grondin,68,68
7890,2,olivie.simon,115,115
7891,2,benoît.petit,36,36
7892,2,alphonse.boulanger,54,54
7893,2,gabriel.chauveau,75,75
7894,2,nicole.aubry,114,114
7895,2,guillaume.legrand,110,110
7896,2,timothée.michel,123,123
7897,2,antoine.fernandes,34,34
7898,2,gilbert.breton,63,63
7899,2,françoise.bousquet,33,33
7900,2,nath.marin,125,125
7901,2,laurence.jacquet,78,78
7902,2,honoré.roy,140,140
7903,2,étienne.colas,41,41
7904,2,catherine.lemaire,22,22
7905,2,louise.bouvier,111,111
7906,2,adrienne.weber,101,101
7907,2,camille.leclerc,47,47
7908,2,christiane.leclerc,73,73
7909,2,maggie.ruiz,135,135
7910,2,théophile.coulon,97,97
7911,2,benoît.thomas,125,125
7912,2,christine.loiseau,112,112
7913,2,guy.huet,60,60
7914,2,rené.jean,144,144
7915,2,hélène.guyot,96,96
7916,2,antoine.legros,125,125
7917,2,martine.lucas,142,142
7918,2,brigitte.brunel,43,43
7919,2,hugues.launay,148,148
